Symbol,Date,Open,High,Low,Close,Volume
AAME,03-Jan-2012,1.96,1.99,1.96,1.97,1400
AAON,03-Jan-2012,9.4045,9.4667,9.1067,9.16,81500
AAPL,03-Jan-2012,58.5514,58.9286,58.4286,58.7471,10794900
AAWW,03-Jan-2012,39.4,39.87,38.65,38.88,278400
AAXJ,03-Jan-2012,50.84,51.49,50.84,51.24,379600
ABAX,03-Jan-2012,27.75,28.37,27.74,28.22,137400
ABCB,03-Jan-2012,10.5,10.7,10.34,10.57,51000
ABCD,03-Jan-2012,3.1,3.14,2.91,3.09,17700
ABCO,03-Jan-2012,37.69,38.23,36.46,36.785,84600
ABIO,03-Jan-2012,42,42.42,40.74,42,71200
ABMD,03-Jan-2012,19.05,19.09,18.22,18.25,284200
ABTL,03-Jan-2012,3.55,3.75,3.55,3.7,57400
ACAD,03-Jan-2012,1.13,1.15,1.07,1.11,301800
ACAS,03-Jan-2012,6.89,7.17,6.86,7.11,4623300
ACAT,03-Jan-2012,23.04,23.5,21.57,22.06,245000
ACET,03-Jan-2012,6.96,7.09,6.93,6.99,66100
ACFC,03-Jan-2012,3.06,3.19,2.89,2.89,44400
ACGL,03-Jan-2012,37.79,37.83,37.11,37.48,911300
ACHC,03-Jan-2012,9.82,9.97,9.71,9.92,76000
ACHN,03-Jan-2012,7.81,7.98,7.5,7.63,318900
ACIW,03-Jan-2012,9.7533,9.84,9.5167,9.5467,294500
ACLS,03-Jan-2012,5.52,5.6,5.36,5.56,310300
ACNB,03-Jan-2012,13.99,13.99,13.6,13.73,1300
ACOR,03-Jan-2012,24.36,24.65,23.99,24.46,520200
ACPW,03-Jan-2012,3.5,3.5,3.3,3.4,567900
ACRX,03-Jan-2012,1.92,2.05,1.89,1.93,12200
ACTG,03-Jan-2012,37.91,38.15,36.28,36.66,395500
ACTS,03-Jan-2012,1.86,1.9,1.84,1.89,34000
ACUR,03-Jan-2012,3.52,3.55,3.47,3.48,47800
ACWI,03-Jan-2012,42.95,43.3,42.95,42.98,637900
ACWX,03-Jan-2012,37.63,37.89,37.5,37.71,515700
ACXM,03-Jan-2012,12.73,12.85,12.42,12.46,298200
ADBE,03-Jan-2012,28.7,29.01,28.51,28.57,4495000
ADES,03-Jan-2012,11.4,11.445,11.06,11.245,90000
ADI,03-Jan-2012,36.46,36.71,35.91,36.03,3021400
ADP,03-Jan-2012,48.2002,48.2792,47.7611,47.8138,2544900
ADRA,03-Jan-2012,22.99,23.4,22.99,23.39,8300
ADRD,03-Jan-2012,19.18,19.33,19.18,19.24,14900
ADRE,03-Jan-2012,38.97,39.61,38.97,39.53,61300
ADRU,03-Jan-2012,19.08,19.19,19.08,19.1,4400
ADSK,03-Jan-2012,31.18,31.83,30.77,30.81,2683900
ADTN,03-Jan-2012,31.04,31.28,30.03,30.2,867700
ADUS,03-Jan-2012,3.58,3.89,3.52,3.72,5400
AEGN,03-Jan-2012,15.87,16.25,15.75,16.15,281800
AEGR,03-Jan-2012,16.98,16.98,16.19,16.28,70200
AEHR,03-Jan-2012,0.65,0.65,0.59,0.59,5500
AEIS,03-Jan-2012,11.1,11.13,10.56,11.02,584800
AEPI,03-Jan-2012,28.39,28.39,27.78,28.19,21200
AETI,03-Jan-2012,5.17,5.19,4.97,5.19,22000
AEY,03-Jan-2012,2.2,2.25,2.05,2.09,22500
AEZS,03-Jan-2012,948,966,930,948,525700
AFAM,03-Jan-2012,17.13,17.14,16.54,16.64,107300
AFSI,03-Jan-2012,12.105,12.105,11,11.14,817500
AGEN,03-Jan-2012,2,2.29,2,2.17,68400
AGII,03-Jan-2012,29.53,29.53,29.09,29.23,104300
AGNC,03-Jan-2012,28.3,28.3,28.12,28.17,3136700
AGYS,03-Jan-2012,8.2,8.2,7.88,8.06,81000
AHGP,03-Jan-2012,52.39,53.19,52.03,52.88,33700
AHPI,03-Jan-2012,3.46,3.46,3.26,3.38,7300
AIMC,03-Jan-2012,18.97,19.76,18.9,18.96,102000
AINV,03-Jan-2012,6.64,6.8,6.51,6.7,1437200
AIRM,03-Jan-2012,29.01,29.0233,27.73,28.53,80400
AIRT,03-Jan-2012,8.22,8.49,8.22,8.49,5900
AIXG,03-Jan-2012,13.87,14.03,13.6,13.68,339300
AKAM,03-Jan-2012,32.93,33.2,32.77,32.93,4668300
AKRX,03-Jan-2012,11.17,11.31,10.91,11.05,2377200
ALCO,03-Jan-2012,20.24,20.25,19.45,19.7,6900
ALGN,03-Jan-2012,24.66,24.66,23.88,23.95,372200
ALGT,03-Jan-2012,54.41,54.91,53.01,53.25,99200
ALIM,03-Jan-2012,1.27,1.38,1.27,1.32,181200
ALKS,03-Jan-2012,17.71,17.86,17.28,17.34,660200
ALLT,03-Jan-2012,15.58,16.2,15.58,15.82,384500
ALNY,03-Jan-2012,8.33,8.75,8.33,8.66,357700
ALOG,03-Jan-2012,57.95,58.4,57.57,57.94,49600
ALOT,03-Jan-2012,7.72,7.8,7.57,7.67,2100
ALSK,03-Jan-2012,3.02,3.06,3,3.05,805800
ALXN,03-Jan-2012,72.55,72.67,70.14,70.57,1489700
AMAG,03-Jan-2012,18.99,19.24,18.47,18.74,133100
AMAT,03-Jan-2012,10.92,10.97,10.68,10.7,10935500
AMCC,03-Jan-2012,6.9,6.96,6.8,6.9,805500
AMCN,03-Jan-2012,3.7,3.73,3.46,3.55,120600
AMCX,03-Jan-2012,38,38,37.26,37.34,234500
AMD,03-Jan-2012,5.52,5.59,5.44,5.48,12678900
AMED,03-Jan-2012,11.36,11.42,10.88,11.18,405300
AMGN,03-Jan-2012,64.95,65.19,63.45,64.11,10216700
AMKR,03-Jan-2012,4.47,4.67,4.46,4.62,1425500
AMNB,03-Jan-2012,19.7,19.77,19.32,19.32,6500
AMOT,03-Jan-2012,5.65,5.73,5.47,5.56,9800
AMOV,03-Jan-2012,22.75,23.34,22.75,23.09,8200
AMRB,03-Jan-2012,4.5,4.67,4.5,4.6,2600
AMRI,03-Jan-2012,2.99,2.99,2.8,2.89,88200
AMRN,03-Jan-2012,7.65,7.65,7.02,7.05,2607700
AMRS,03-Jan-2012,11.99,12.27,11.69,12.27,669500
AMSC,03-Jan-2012,38,38.1,37.1,37.1,553900
AMSF,03-Jan-2012,23.6,23.81,22.86,22.89,58400
AMSG,03-Jan-2012,26.47,26.58,25.78,25.96,130100
AMSWA,03-Jan-2012,9.63,9.68,9.47,9.58,117100
